Data,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
06/08/2023 19:51:47,-0.34,2.6,1,0.02,0.01,-0.02
06/08/2023 19:51:48,-0.48,2.75,0.53,0.04,-0.02,-0.01
06/08/2023 19:51:48, 0.13,2.46,-0.52,-0.03,0.02,-0.02
06/08/2023 19:51:49,-0.19,2.6,0.44,-0.03,0.05,-0.03
06/08/2023 19:51:49,-0.31,2.6,0.7,0.01,-0.05,-0.01
06/08/2023 19:51:50,-0.07,3.02,1.32,0.03,0,-0.02
06/08/2023 19:51:50,-0.05,2.84,1.01,0.09,-0.01,-0.01
06/08/2023 19:51:51,-0.15,2.76,-0.12,0.05,0,-0.01
06/08/2023 19:51:51,-0.55,2.26,-0.63,0.01,0.04,-0.03
06/08/2023 19:51:52,-0.28,2.46,0.35,-0.04,-0.06,-0.01
06/08/2023 19:51:52,-0.29,2.49,-0.72,0,-0.06,0
06/08/2023 19:51:53,-0.22,2.26,-0.18,-0.02,0.05,-0.02
06/08/2023 19:51:53,-0.40,1.94,-0.67,-0.03,0.04,0
06/08/2023 19:51:54, 0.10,1.69,0.19,0.01,0.01,-0.02
06/08/2023 19:51:54,-0.28,1.7,0.3,-0.03,-0.01,-0.02
06/08/2023 19:51:55,-0.04,1.59,-0.47,0.03,-0.04,-0.01
06/08/2023 19:51:55,-0.50,2.03,0.45,0.04,-0.02,-0.01
06/08/2023 19:51:56,-0.65,2.53,0.21,-0.02,0.03,-0.01
06/08/2023 19:51:56,-0.28,3.08,0.47,0.03,0.03,-0.02
06/08/2023 19:51:57,-0.22,2.87,-0.27,0,0.05,-0.02
06/08/2023 19:51:57,-0.48,2.33,-0.51,-0.02,0.02,-0.01
06/08/2023 19:51:58,-0.40,1.26,0.1,-0.07,0.03,-0.01
06/08/2023 19:51:58,-0.12,1.25,-0.39,0.02,-0.01,-0.02
06/08/2023 19:51:59,-0.39,1.85,-0.07,-0.03,0.05,-0.03
06/08/2023 19:51:59,-0.38,2.29,0.45,-0.03,0.01,-0.01
06/08/2023 19:52:00,-0.25,3,-0.16,0.01,-0.04,-0.02
06/08/2023 19:52:00, 0.03,2.64,-0.45,-0.01,0.02,0
06/08/2023 19:52:01,-0.50,2.47,0.73,-0.02,0.01,0
06/08/2023 19:52:01,-0.40,2.59,0.69,-0.01,0,-0.01
06/08/2023 19:52:02, 0.26,2.16,-0.42,0,0,-0.01
06/08/2023 19:52:02,-0.05,1.88,-0.75,0.01,0.02,-0.02
06/08/2023 19:52:03, 0.09,2.27,-0.13,-0.03,0.04,0
06/08/2023 19:52:03,-0.44,2.26,0.8,0,0.05,-0.02
06/08/2023 19:52:04,-0.74,2.28,0.69,-0.03,0.03,-0.02
06/08/2023 19:52:04,-0.25,2.53,0.23,-0.02,0.02,0
06/08/2023 19:52:05,-0.29,2.34,0.66,0,0.03,-0.01
06/08/2023 19:52:05, 0.16,2.36,-0.4,0,0.01,0.01
06/08/2023 19:52:06,-0.42,2.57,0.24,-0.03,0.02,0
06/08/2023 19:52:06,-0.78,2.32,0.63,0.04,0.01,-0.02
06/08/2023 19:52:07,-0.91,2.66,0.84,-0.03,0.03,-0.02
06/08/2023 19:52:07,-0.58,3.34,0.24,-0.01,0.02,-0.02
06/08/2023 19:52:08,-0.65,3.27,-0.37,-0.02,0.07,-0.02
06/08/2023 19:52:08,-0.53,3.18,-0.55,-0.04,0.08,-0.02
06/08/2023 19:52:09,-0.43,3.14,-0.66,0,0.08,-0.01
06/08/2023 19:52:09,-0.86,3.18,-0.16,0.01,0.06,-0.01
06/08/2023 19:52:10,-1.20,3.39,0.31,-0.05,0.06,-0.01
06/08/2023 19:52:10,-0.77,3.51,0.43,-0.06,0,-0.02
06/08/2023 19:52:11,-0.95,3.44,0.09,-0.04,0.04,-0.01
06/08/2023 19:52:11,-0.75,3.25,-0.1,0,0.03,-0.01
06/08/2023 19:52:12,-0.72,3.4,0.01,-0.03,0.02,0.01
06/08/2023 19:52:12,-0.72,3.12,-0.7,-0.07,-0.05,0.01
06/08/2023 19:52:13,-0.84,3.01,0.06,0.09,-0.02,-0.01
06/08/2023 19:52:13,-0.21,1.97,-0.04,-0.04,0.02,-0.03
06/08/2023 19:52:14,-0.04,2.1,0.23,0.01,-0.01,-0.03
06/08/2023 19:52:14,-0.12,2.08,0.41,-0.01,-0.02,-0.03
06/08/2023 19:52:15,-0.33,2.83,-0.31,-0.02,0.04,-0.01
06/08/2023 19:52:15,-0.59,2.76,0.61,-0.04,0.01,0
06/08/2023 19:52:16,-0.52,1.96,0.52,-0.01,0.03,0
06/08/2023 19:52:16,-0.24,2.99,-0.51,0.01,0.02,0.01
06/08/2023 19:52:17, 0.32,3.08,0.54,-0.05,-0.01,0.03
06/08/2023 19:52:17, 0.29,3.2,0.13,-0.01,0.07,-0.01
06/08/2023 19:52:18, 0.08,2.72,-1.28,0.16,0.03,-0.02
06/08/2023 19:52:18,-0.93,3.13,0.08,0.01,0.08,-0.03
06/08/2023 19:52:19,-0.34,3.32,0.5,-0.07,0.13,-0.01
06/08/2023 19:52:19,-0.43,2.86,0.12,0,-0.05,-0.02
06/08/2023 19:52:20,-0.11,2.85,0.85,-0.03,-0.01,-0.01
06/08/2023 19:52:20,-0.56,3.04,1.46,-0.02,0.08,0
06/08/2023 19:52:21,-0.25,2.5,-0.01,0,0.06,-0.02
06/08/2023 19:52:21,-0.43,2.71,0.63,-0.03,0,0.02
06/08/2023 19:52:22,-0.71,2.36,-0.76,-0.12,-0.01,0.02
06/08/2023 19:52:22,-0.67,3.05,-0.07,-0.1,0.03,-0.01
06/08/2023 19:52:23,-0.27,2.56,0.69,-0.01,0.02,-0.02
06/08/2023 19:52:23,-0.28,2.16,0.01,0,-0.02,-0.03
06/08/2023 19:52:24,-0.37,2.96,0.62,0.02,0.05,0
06/08/2023 19:52:24,-0.85,2.83,0.18,-0.07,0.07,-0.01
06/08/2023 19:52:25,-0.06,3.1,0.05,0.01,-0.04,-0.01
06/08/2023 19:52:25,-0.23,2.82,-0.53,-0.03,0.06,-0.02
06/08/2023 19:52:26,-0.19,3.17,-0.36,-0.1,-0.02,-0.03
06/08/2023 19:52:26,-0.41,2.57,0.7,-0.01,0.09,-0.01
06/08/2023 19:52:27,-0.60,2.45,0,-0.02,0,-0.01
06/08/2023 19:52:27,-0.23,2.37,1.01,-0.01,0.05,-0.02
06/08/2023 19:52:28,-0.44,0.9,0.87,-0.03,0.08,-0.01
06/08/2023 19:52:28,-0.45,1.57,0.07,-0.05,0.12,-0.02
06/08/2023 19:52:29,-0.73,2.04,0.12,0.03,-0.03,0.02
06/08/2023 19:52:29,-0.49,2.92,0.48,0,0.04,-0.02
06/08/2023 19:52:30,-0.17,1.5,-0.08,-0.02,0.03,-0.02
06/08/2023 19:52:30,-0.45,2.27,-0.17,-0.09,0.06,-0.02
06/08/2023 19:52:31,-0.52,2.52,1.9,0.01,0.03,-0.03
06/08/2023 19:52:31, 0.47,1.68,-2.27,0.07,-0.11,-0.02
06/08/2023 19:52:32,-0.52,2.88,0.01,-0.12,0.02,-0.03
06/08/2023 19:52:32,-0.20,2.78,0.41,-0.03,-0.02,-0.02
06/08/2023 19:52:33,-0.18,2.32,0.44,0.02,0,-0.02
06/08/2023 19:52:33,-0.56,2.16,0.19,-0.03,0.03,-0.01
06/08/2023 19:52:34,-0.46,2.35,0.33,0.01,0.02,-0.01
06/08/2023 19:52:34,-0.51,2.51,0.31,-0.05,0.02,-0.01
06/08/2023 19:52:35,-0.31,2.02,-0.56,0,0,-0.02
06/08/2023 19:52:35,-0.51,1.71,-0.1,0.02,0.06,-0.03
06/08/2023 19:52:36,-0.49,2.07,0.51,0,0.03,-0.02
06/08/2023 19:52:36,-0.29,1.86,0.64,-0.02,0.02,-0.02
06/08/2023 19:52:37,-0.27,1.68,-0.19,0.01,-0.02,-0.02
06/08/2023 19:52:37, 0.52,2.57,-0.21,-0.01,0.08,-0.02
06/08/2023 19:52:38,-0.42,2.12,-0.6,-0.08,0.02,-0.03
06/08/2023 19:52:38,-0.42,2.65,1.04,0.12,0.01,-0.03
06/08/2023 19:52:39,-0.32,2.22,-0.2,0.02,0.06,-0.02
06/08/2023 19:52:39, 0.02,2.53,0.06,-0.04,0.23,0.02
06/08/2023 19:52:40, 0.02,1.97,-0.26,-0.03,0.1,0.01
06/08/2023 19:52:40,-0.03,1.23,0.41,-0.02,0.01,-0.01
06/08/2023 19:52:41,-0.15,0.68,-0.26,0,0.06,-0.02
06/08/2023 19:52:41,-0.11,0.75,-0.02,-0.01,0,-0.01
06/08/2023 19:52:42,-0.23,2.4,-0.1,-0.03,0.03,0
06/08/2023 19:52:42, 0.07,1.63,-0.04,-0.05,0.04,-0.02
06/08/2023 19:52:43,-0.54,2.19,0.44,0.01,-0.01,-0.01
06/08/2023 19:52:43,-0.50,2.28,0.2,-0.03,-0.02,-0.03
06/08/2023 19:52:44,-0.61,1.98,0.24,0,0.01,-0.04
06/08/2023 19:52:44,-0.62,2.38,0.15,-0.01,0.02,-0.03
06/08/2023 19:52:45,-0.06,2.05,-0.05,-0.02,0.04,-0.02
06/08/2023 19:52:45,-0.45,1.84,0.45,-0.01,0.01,-0.02
06/08/2023 19:52:46,-0.49,1.36,0.42,-0.01,0.04,-0.03
06/08/2023 19:52:46,-0.45,2.15,0.25,0.01,0.03,-0.02
06/08/2023 19:52:47,-0.28,2.37,0.1,0,0,-0.02
06/08/2023 19:52:47,-0.33,2.18,0.04,-0.01,0.01,-0.02
06/08/2023 19:52:48,-0.35,2.07,0.2,0,0.01,-0.02
06/08/2023 19:52:48,-0.46,2.17,0.13,-0.01,0.03,-0.02
06/08/2023 19:52:49,-0.43,2.23,0.22,-0.02,0.03,-0.02
06/08/2023 19:52:49,-0.38,2.49,0.03,-0.02,0.04,-0.02
06/08/2023 19:52:50,-0.41,3.03,-0.1,0,0.02,-0.02
06/08/2023 19:52:50,-0.17,3.88,-0.33,0,0.03,-0.03
06/08/2023 19:52:51,-0.26,4.11,-0.34,0.01,0.03,-0.04
06/08/2023 19:52:51,-0.18,2.43,-0.13,0.02,-0.02,-0.03
06/08/2023 19:52:52,-0.26,2.07,-0.89,0,0.01,-0.03
06/08/2023 19:52:52,-0.50,2.46,0.05,0,-0.01,-0.02
06/08/2023 19:52:53,-0.34,2.49,0.14,0,0.02,-0.03
06/08/2023 19:52:53,-0.53,3.37,-0.1,0.01,0,-0.01
06/08/2023 19:52:54,-0.40,4.5,-0.66,-0.01,0.02,-0.01
06/08/2023 19:52:54,-0.57,2.38,0.06,-0.07,0.02,-0.01
06/08/2023 19:52:55,-0.14,2.49,0.22,0.01,0.02,-0.01
06/08/2023 19:52:55,-0.32,4.28,-0.34,-0.01,0.02,0
06/08/2023 19:52:56,-0.10,3.85,-0.37,0,0,-0.01
06/08/2023 19:52:56,-0.22,2.91,0.14,-0.05,-0.01,-0.02
06/08/2023 19:52:57,-0.39,2.7,0.18,0.02,0.06,-0.03
06/08/2023 19:52:57,-0.01,3.14,-0.67,0.01,0.04,-0.04
06/08/2023 19:52:58,-0.16,3.07,0.46,0.01,0.05,-0.02
06/08/2023 19:52:58,-0.11,2.78,-0.39,-0.03,0.04,-0.01
06/08/2023 19:52:59,-0.07,2.25,0.86,0.02,-0.01,-0.03
06/08/2023 19:52:59, 0.08,2.92,-0.81,0.01,0,-0.03
06/08/2023 19:53:00,-0.10,3.48,0.04,-0.06,0.04,-0.03
06/08/2023 19:53:00,-0.72,3.24,0.3,-0.01,-0.04,-0.02
06/08/2023 19:53:01,-0.28,2.52,0.11,-0.07,0.03,-0.01
06/08/2023 19:53:01,-0.45,3.37,0.53,-0.01,0.01,-0.01
06/08/2023 19:53:02,-0.64,3.2,-0.1,0.04,0.01,-0.01
06/08/2023 19:53:02,-0.39,2.75,-0.5,-0.05,0.02,0
06/08/2023 19:53:03,-0.46,2.68,0.4,0,-0.03,-0.02
06/08/2023 19:53:03,-0.64,2.55,2.4,0.04,0.05,-0.04
06/08/2023 19:53:04,-0.57,2.28,-0.04,-0.04,0.01,-0.02
06/08/2023 19:53:04,-0.36,2.44,-0.49,-0.05,0.06,-0.02
06/08/2023 19:53:05,-0.39,2.68,-0.08,-0.07,0.01,-0.02
06/08/2023 19:53:05,-0.52,2.03,0.31,-0.03,0.08,-0.01
06/08/2023 19:53:06,-0.03,0.74,-0.65,0.03,-0.05,-0.01
06/08/2023 19:53:06,-0.80,1.79,-0.07,-0.09,-0.01,-0.02
06/08/2023 19:53:07,-0.55,1.75,1.07,-0.07,0.04,-0.02
06/08/2023 19:53:07,-0.40,2.56,-0.04,-0.05,0.01,-0.01
06/08/2023 19:53:08,-0.04,3.12,0.04,-0.02,0,0.01
06/08/2023 19:53:08,-0.50,3.38,0.42,-0.02,0.08,-0.03
06/08/2023 19:53:09,-0.09,2.47,-0.08,0.02,0,-0.02
06/08/2023 19:53:09,-0.02,2.9,-0.64,-0.02,0.07,-0.02
06/08/2023 19:53:10,-0.29,2.94,-0.22,-0.08,0.03,-0.03
06/08/2023 19:53:10,-0.50,3.1,0.29,0,0.02,-0.03
06/08/2023 19:53:11,-0.26,2.03,0.66,-0.06,0.06,-0.03
06/08/2023 19:53:11,-0.21,2.21,0.15,0.02,-0.04,-0.01
06/08/2023 19:53:12, 0.00,2.47,0.53,0.01,0.04,0.02
06/08/2023 19:53:12,-0.49,2.77,0.4,0.01,0,0
06/08/2023 19:53:13,-0.09,2.51,-0.02,0.04,0.03,-0.03
06/08/2023 19:53:13, 0.21,2.16,-0.38,0.02,0.07,-0.02
06/08/2023 19:53:14,-0.19,1.82,-1.58,0.09,-0.02,-0.01
06/08/2023 19:53:14,-0.17,2.59,-0.04,-0.01,0.01,-0.02
06/08/2023 19:53:15,-0.61,2.35,0.37,0,0,-0.02
06/08/2023 19:53:15,-0.12,2.49,-0.54,-0.02,-0.04,-0.02
06/08/2023 19:53:16, 0.19,2.78,0.05,-0.04,-0.06,-0.01
06/08/2023 19:53:16,-1.03,2.5,0.1,-0.04,0.03,0
06/08/2023 19:53:17,-0.23,2.65,-0.74,-0.02,0.02,-0.02
06/08/2023 19:53:17, 0.03,2.94,-0.13,-0.01,0.03,-0.02
06/08/2023 19:53:18,-0.99,3.49,1.37,0,0.05,0
06/08/2023 19:53:18,-0.22,2.29,0.34,-0.01,0.07,-0.01
06/08/2023 19:53:19,-0.82,1.8,-0.31,0.07,-0.02,-0.01
06/08/2023 19:53:19, 0.06,2.05,-2.2,-0.02,0.12,-0.02
06/08/2023 19:53:20,-0.03,2.55,-0.48,-0.02,0.04,-0.03
06/08/2023 19:53:20,-0.13,2.63,-0.23,-0.05,0.04,-0.04
06/08/2023 19:53:21,-0.34,2.91,0.46,0.03,-0.03,-0.03
06/08/2023 19:53:21,-0.01,2.8,0.52,0.07,-0.07,0.01
06/08/2023 19:53:22,-0.60,2.82,-1.05,-0.02,0.04,-0.02
06/08/2023 19:53:22,-0.66,2.19,0.65,-0.04,0.01,0
06/08/2023 19:53:23,-0.36,2.05,-0.22,-0.07,0.01,-0.01
06/08/2023 19:53:23,-0.45,2.33,0.44,-0.05,0.07,0
06/08/2023 19:53:24,-0.14,2.17,0.34,0.02,0.02,-0.02
06/08/2023 19:53:24,-0.43,2.04,0.63,0.13,-0.02,-0.02
06/08/2023 19:53:25,-0.92,2.13,-0.55,-0.01,0.08,-0.03
06/08/2023 19:53:25,-0.33,2.34,-0.18,-0.01,0.02,-0.04
06/08/2023 19:53:26,-0.11,2.87,1.5,0.09,-0.02,-0.02
06/08/2023 19:53:26,-0.53,2.55,-0.42,-0.01,0.05,-0.04
06/08/2023 19:53:27,-0.37,3.03,-0.18,0.02,0.02,-0.02
06/08/2023 19:53:27,-0.13,1.96,-0.99,-0.07,0.04,-0.02
06/08/2023 19:53:28,-0.44,1.84,-0.27,-0.09,-0.01,-0.02
06/08/2023 19:53:28,-0.24,2.11,0.19,-0.05,0.04,-0.04
06/08/2023 19:53:29, 0.02,2.03,0.04,-0.03,-0.02,-0.03
06/08/2023 19:53:29,-0.48,1.94,0.23,0.04,0.03,-0.02
06/08/2023 19:53:30,-0.40,1.67,-0.23,0,0.02,-0.02
06/08/2023 19:53:30,-0.43,2.11,-0.77,-0.07,0.03,-0.02
06/08/2023 19:53:31,-0.40,1.66,0.79,0.03,0.02,-0.03
06/08/2023 19:53:31,-0.00,1.31,0.79,-0.01,0.02,-0.02
06/08/2023 19:53:32,-0.16,1.74,0.4,-0.02,0.03,-0.03
06/08/2023 19:53:32,-0.20,1.56,0.07,0.13,0.02,-0.01
06/08/2023 19:53:33,-0.25,2.53,-0.24,0,-0.04,-0.02
06/08/2023 19:53:33,-0.52,2,0.54,0.01,0,-0.02
06/08/2023 19:53:34, 0.17,2.04,0.56,0.01,0,-0.03
06/08/2023 19:53:34, 0.21,2.09,-0.12,0.07,-0.06,-0.03
06/08/2023 19:53:35,-0.10,2.13,0.14,-0.02,-0.01,-0.03
06/08/2023 19:53:35,-0.05,2.04,0.29,-0.06,0.07,-0.03
06/08/2023 19:53:36, 0.29,1.12,-2.19,0.01,0.07,-0.03
06/08/2023 19:53:36, 0.09,1.62,0.12,-0.03,0.02,-0.02
06/08/2023 19:53:37,-0.33,1.55,0,-0.05,-0.01,-0.02
06/08/2023 19:53:37,-1.05,1.46,0.45,0,-0.03,-0.02
06/08/2023 19:53:38,-0.47,1.44,0.36,-0.03,0.06,-0.01
06/08/2023 19:53:38, 0.01,1.33,0.38,0,0,-0.02
06/08/2023 19:53:39,-0.49,2.06,0.15,0.01,0,-0.02
06/08/2023 19:53:39,-0.33,2,0.25,0,0.03,0
06/08/2023 19:53:40,-0.64,1.98,0.31,0,0.02,-0.02
06/08/2023 19:53:40,-0.27,1.91,0.29,0,0.01,-0.02
06/08/2023 19:53:41,-0.45,1.93,0.17,-0.01,0.02,-0.01
06/08/2023 19:53:41,-0.38,1.88,0.23,-0.01,0.02,-0.02
06/08/2023 19:53:42,-0.40,2.71,0.01,0.01,0.02,-0.02
06/08/2023 19:53:42,-0.39,2.54,0.09,-0.01,0.02,-0.02
06/08/2023 19:53:43,-0.40,2.49,0.12,-0.01,0.02,-0.02
06/08/2023 19:53:43,-0.43,2.49,0.09,-0.01,0.02,-0.02
06/08/2023 19:53:44,-0.42,2.5,0.1,-0.01,0.02,-0.02
06/08/2023 19:53:44,-0.43,2.48,0.12,-0.01,0.02,-0.02
06/08/2023 19:53:45,-0.41,2.49,0.12,-0.01,0.02,-0.02
06/08/2023 19:53:45,-0.43,2.49,0.09,-0.01,0.02,-0.02
06/08/2023 19:53:46,-0.43,2.49,0.11,-0.01,0.02,-0.02
06/08/2023 19:53:46,-0.40,2.49,0.11,-0.01,0.02,-0.02
06/08/2023 19:53:47,-0.40,2.48,0.08,-0.01,0.03,-0.02
06/08/2023 19:53:47,-0.40,2.47,0.06,-0.01,0.02,-0.02
06/08/2023 19:53:48,-0.39,2.47,0.07,-0.01,0.02,-0.02
06/08/2023 19:53:48,-0.42,2.47,0.1,-0.01,0.02,-0.02
06/08/2023 19:53:49,-0.45,2.49,0.13,-0.01,0.02,-0.02
06/08/2023 19:53:49,-0.41,2.47,0.09,-0.01,0.02,-0.02
06/08/2023 19:53:50,-0.37,2.45,0.07,-0.01,0.02,-0.02
06/08/2023 19:53:50,-0.40,2.48,0.07,-0.01,0.02,-0.02
06/08/2023 19:53:51,-0.38,2.47,0.07,-0.01,0.02,-0.02
06/08/2023 19:53:51,-0.39,2.47,0.1,-0.01,0.02,-0.02
06/08/2023 19:53:52,-0.41,2.49,0.07,-0.01,0.02,-0.02
06/08/2023 19:53:52,-0.43,2.5,0.07,-0.01,0.02,-0.02
06/08/2023 19:53:53,-0.43,2.5,0.11,-0.01,0.02,-0.02
06/08/2023 19:53:53,-0.42,2.5,0.12,-0.01,0.02,-0.02
06/08/2023 19:53:54,-0.44,2.5,0.12,-0.01,0.02,-0.02
06/08/2023 19:53:54,-0.43,2.47,0.08,-0.01,0.02,-0.02
06/08/2023 19:53:55,-0.39,2.47,0.11,-0.01,0.02,-0.02
06/08/2023 19:53:55,-0.40,2.48,0.09,-0.01,0.03,-0.02
06/08/2023 19:53:56,-0.41,2.46,0.05,-0.01,0.02,-0.02
06/08/2023 19:53:56,-0.38,2.46,0.07,-0.01,0.02,-0.02
06/08/2023 19:53:57,-0.37,2.47,0.08,-0.01,0.02,-0.02
06/08/2023 19:53:57,-0.40,2.47,0.06,-0.01,0.02,-0.02
06/08/2023 19:53:58,-0.42,2.45,0.07,-0.01,0.02,-0.02
06/08/2023 19:53:58,-0.31,2.62,0.03,-0.01,0.01,-0.02
06/08/2023 19:53:59,-0.43,3.55,-0.18,0.01,0.02,-0.02
06/08/2023 19:53:59,-0.29,4.64,-0.82,0,0.03,-0.02
06/08/2023 19:54:00,-0.47,4.4,-0.58,0,0,-0.02
06/08/2023 19:54:00,-0.37,2.42,0.01,0,0,-0.01
06/08/2023 19:54:01,-0.60,2.08,0.44,-0.01,0,-0.02
06/08/2023 19:54:01,-0.61,2.31,0.3,0.01,0.01,-0.01
06/08/2023 19:54:02,-0.47,2.5,0.46,0,0.01,-0.03
06/08/2023 19:54:02,-0.61,2.65,0.36,-0.03,0.03,-0.03
06/08/2023 19:54:03,-0.98,2.54,0.28,-0.02,0.06,-0.03
06/08/2023 19:54:03,-0.26,2.88,0.26,0.01,0.03,-0.02
06/08/2023 19:54:04,-0.63,3.55,-0.16,0,0.03,-0.02
06/08/2023 19:54:04,-0.48,2.32,-0.06,-0.05,0.07,-0.02
06/08/2023 19:54:05,-0.42,2.83,-0.02,-0.04,0.01,0
06/08/2023 19:54:05,-0.45,2.67,0.49,-0.02,0.15,-0.03
06/08/2023 19:54:06,-0.56,1.73,-0.02,0.02,0.01,-0.01
06/08/2023 19:54:06,-0.69,2.44,0.46,0.01,0.03,-0.03
06/08/2023 19:54:07, 0.01,3.67,-0.29,0,0.1,-0.04
06/08/2023 19:54:07,-0.91,3.56,0.99,-0.04,-0.05,-0.02
06/08/2023 19:54:08,-1.03,2.54,0.01,-0.02,-0.02,-0.01
06/08/2023 19:54:08,-1.10,1.44,0.46,-0.01,0.06,-0.03
06/08/2023 19:54:09, 0.16,3.53,-0.59,0.07,0.07,-0.05
06/08/2023 19:54:09,-0.20,2.68,0.08,0.02,-0.04,-0.01
06/08/2023 19:54:10,-0.81,3.97,-0.54,0.01,0,-0.02
06/08/2023 19:54:10,-0.67,2.71,-0.25,-0.06,0.05,-0.04
06/08/2023 19:54:11,-0.13,2.62,-0.2,-0.03,0.07,-0.07
06/08/2023 19:54:11, 1.45,3.42,-1.92,0.03,0.12,-0.05
06/08/2023 19:54:12, 1.10,3.41,-2.05,0.1,-0.18,0.03
06/08/2023 19:54:12,-0.17,4.03,-0.77,-0.01,0,0
06/08/2023 19:54:13,-0.14,3.62,0.24,-0.11,0.01,-0.03
06/08/2023 19:54:13,-0.40,2.65,0.11,0.06,-0.03,-0.04
06/08/2023 19:54:14,-0.42,3.39,0.02,-0.06,0.02,-0.03
06/08/2023 19:54:14,-0.45,3.2,0.83,0.01,0.01,-0.03
06/08/2023 19:54:15,-0.34,2.27,0.07,0.02,0.01,-0.03
06/08/2023 19:54:15,-0.82,2.26,0.09,0.02,-0.01,-0.01
06/08/2023 19:54:16,-0.41,2.86,0.31,-0.01,0.06,-0.02
06/08/2023 19:54:16,-0.78,3,0.01,0.03,0.03,-0.04
06/08/2023 19:54:17,-0.53,3.11,0.4,0.03,0.1,-0.02
06/08/2023 19:54:17,-1.12,2.85,-0.33,-0.04,0.06,-0.02
06/08/2023 19:54:18,-0.72,2.42,-0.75,-0.05,-0.06,-0.02
06/08/2023 19:54:18,-0.06,2.56,-0.13,-0.05,0.06,-0.05
06/08/2023 19:54:19,-0.34,2.92,0.82,0.02,0.1,-0.05
06/08/2023 19:54:19,-0.88,2.26,0.34,-0.05,0.09,-0.03
06/08/2023 19:54:20,-0.58,2.65,0.06,-0.05,0.09,-0.02
06/08/2023 19:54:20,-0.36,3.1,0.58,0,0.05,-0.02
06/08/2023 19:54:21,-1.09,2.56,1,0,0.01,-0.04
06/08/2023 19:54:21,-0.48,2.58,-0.31,-0.03,-0.02,-0.02
06/08/2023 19:54:22,-1.11,3.07,0.49,0.04,0.09,-0.01
06/08/2023 19:54:22,-1.45,2.54,0.34,-0.03,-0.01,-0.02
06/08/2023 19:54:23,-0.77,3.39,-0.26,-0.1,0.01,-0.01
06/08/2023 19:54:23,-1.05,3.22,0.71,-0.02,-0.02,-0.03
06/08/2023 19:54:24,-0.92,2.91,0.56,0.03,0.02,-0.04
06/08/2023 19:54:24,-0.49,2.84,-0.38,-0.01,-0.01,-0.03
06/08/2023 19:54:25,-0.74,2.6,-0.08,0.01,-0.01,-0.02
06/08/2023 19:54:25,-0.47,3.05,-0.46,-0.06,0,-0.02
06/08/2023 19:54:26,-0.54,2.83,0.05,-0.06,0,-0.03
06/08/2023 19:54:26,-0.91,2.85,0.29,0.01,0.05,-0.03
06/08/2023 19:54:27,-0.52,2.77,-0.02,-0.03,0.03,-0.03
06/08/2023 19:54:27,-0.40,3.18,-0.34,0,-0.05,-0.02
06/08/2023 19:54:28,-0.83,2.37,0.57,-0.01,-0.04,-0.04
06/08/2023 19:54:28,-0.16,2.38,0.05,-0.07,0.01,-0.06
06/08/2023 19:54:29,-0.37,3.61,-0.18,0,0.03,-0.05
06/08/2023 19:54:29,-0.32,2.98,-0.9,-0.07,0.1,-0.06
06/08/2023 19:54:30,-1.12,2.85,0.92,-0.01,0.02,-0.03
06/08/2023 19:54:30,-1.18,2.2,0.33,0.05,-0.01,-0.01
06/08/2023 19:54:31,-0.62,2.09,0.31,-0.01,-0.05,0
06/08/2023 19:54:31,-0.86,2.03,-0.07,-0.02,-0.01,0
06/08/2023 19:54:32,-0.37,2.38,-0.19,0,0.03,-0.01
06/08/2023 19:54:32,-0.50,2.45,0.16,-0.01,0.05,-0.03
06/08/2023 19:54:33,-0.14,2.16,-0.36,0.12,0.02,-0.02
06/08/2023 19:54:33,-0.84,1.83,-0.79,-0.06,0.01,-0.04
06/08/2023 19:54:34,-0.81,2.1,-0.21,-0.01,0.02,0
06/08/2023 19:54:34,-1.32,1.91,0.46,-0.11,0.03,-0.01
06/08/2023 19:54:35,-0.74,1.8,0.13,0.05,-0.05,-0.01
06/08/2023 19:54:35,-0.42,2.52,0.8,-0.07,0.03,-0.01
06/08/2023 19:54:36,-0.60,2.76,0.34,0.01,-0.05,-0.01
06/08/2023 19:54:36,-0.58,2.95,0.1,0.03,-0.04,0
06/08/2023 19:54:37, 0.29,2.75,0.33,0,0.12,-0.03
06/08/2023 19:54:37,-0.16,3.37,0.38,-0.05,-0.07,-0.02
06/08/2023 19:54:38,-0.10,1.71,0,0.1,-0.03,-0.01
06/08/2023 19:54:38,-0.19,2.24,-0.63,0,0.03,0
06/08/2023 19:54:39,-0.61,2.81,-0.75,0.01,0.07,-0.01
06/08/2023 19:54:39,-0.60,2.6,1.11,-0.05,0.09,-0.02
06/08/2023 19:54:40,-0.25,1.76,0.06,-0.02,-0.05,-0.02
06/08/2023 19:54:40,-0.43,1.07,0.3,0.01,-0.05,-0.03
06/08/2023 19:54:41,-0.38,0.29,0.47,-0.05,0.04,-0.02
06/08/2023 19:54:41,-0.60,0.91,0.04,0.02,-0.01,-0.02
06/08/2023 19:54:42,-0.18,0.7,0.25,-0.02,-0.01,-0.01
06/08/2023 19:54:42,-0.44,0.89,0.71,0.05,0.02,-0.02
06/08/2023 19:54:43,-0.47,0.17,0.41,-0.01,0.01,-0.02
06/08/2023 19:54:43,-0.34,0.66,0.84,0,0.03,-0.02
06/08/2023 19:54:44,-0.28,1.27,0.63,0.01,0.02,-0.02
